seed,iteration,value,blackbox,task,optimizer,dtm
0,0,0.5,XGboost,spambase,GCP+Initial,1.0
0,1,0.01641400000000004,XGboost,spambase,GCP+Initial,0.03281639379672573
0,2,0.04204200000000002,XGboost,spambase,GCP+Initial,0.03281639379672573
0,3,0.02330600000000005,XGboost,spambase,GCP+Initial,0.03281639379672573
0,4,0.059993999999999985,XGboost,spambase,GCP+Initial,0.03281639379672573
0,5,0.06528599999999997,XGboost,spambase,GCP+Initial,0.03281639379672573
0,6,0.02952299999999997,XGboost,spambase,GCP+Initial,0.03281639379672573
0,7,0.017477999999999994,XGboost,spambase,GCP+Initial,0.03281639379672573
0,8,0.019809999999999998,XGboost,spambase,GCP+Initial,0.03281639379672573
0,9,0.01895100000000005,XGboost,spambase,GCP+Initial,0.03281639379672573
0,10,0.017147000000000023,XGboost,spambase,GCP+Initial,0.03281639379672573
0,11,0.021792000000000037,XGboost,spambase,GCP+Initial,0.03281639379672573
0,12,0.02165700000000004,XGboost,spambase,GCP+Initial,0.03281639379672573
0,13,0.032873999999999966,XGboost,spambase,GCP+Initial,0.03281639379672573
0,14,0.017452000000000027,XGboost,spambase,GCP+Initial,0.03281639379672573
0,15,0.012877999999999943,XGboost,spambase,GCP+Initial,0.025744308931707163
0,16,0.013433000000000028,XGboost,spambase,GCP+Initial,0.025744308931707163
0,17,0.022676000000000033,XGboost,spambase,GCP+Initial,0.025744308931707163
0,18,0.018016000000000032,XGboost,spambase,GCP+Initial,0.025744308931707163
0,19,0.01893,XGboost,spambase,GCP+Initial,0.025744308931707163
0,20,0.015846000000000027,XGboost,spambase,GCP+Initial,0.025744308931707163
0,21,0.017286000000000024,XGboost,spambase,GCP+Initial,0.025744308931707163
0,22,0.03309099999999998,XGboost,spambase,GCP+Initial,0.025744308931707163
0,23,0.014484000000000052,XGboost,spambase,GCP+Initial,0.025744308931707163
0,24,0.019498000000000012,XGboost,spambase,GCP+Initial,0.025744308931707163
0,25,0.03724099999999997,XGboost,spambase,GCP+Initial,0.025744308931707163
0,26,0.016029999999999992,XGboost,spambase,GCP+Initial,0.025744308931707163
0,27,0.017982000000000053,XGboost,spambase,GCP+Initial,0.025744308931707163
0,28,0.01663199999999998,XGboost,spambase,GCP+Initial,0.025744308931707163
0,29,0.015149999999999997,XGboost,spambase,GCP+Initial,0.025744308931707163
0,30,0.01762699999999995,XGboost,spambase,GCP+Initial,0.025744308931707163
0,31,0.014633000000000009,XGboost,spambase,GCP+Initial,0.025744308931707163
0,32,0.015333999999999959,XGboost,spambase,GCP+Initial,0.025744308931707163
0,33,0.018511999999999973,XGboost,spambase,GCP+Initial,0.025744308931707163
0,34,0.02385099999999996,XGboost,spambase,GCP+Initial,0.025744308931707163
0,35,0.06056200000000001,XGboost,spambase,GCP+Initial,0.025744308931707163
0,36,0.018618000000000023,XGboost,spambase,GCP+Initial,0.025744308931707163
0,37,0.012263000000000024,XGboost,spambase,GCP+Initial,0.024514294171530202
0,38,0.01702899999999996,XGboost,spambase,GCP+Initial,0.024514294171530202
0,39,0.015944999999999987,XGboost,spambase,GCP+Initial,0.024514294171530202
0,40,0.01766599999999996,XGboost,spambase,GCP+Initial,0.024514294171530202
0,41,0.019861000000000014,XGboost,spambase,GCP+Initial,0.024514294171530202
0,42,0.014228000000000018,XGboost,spambase,GCP+Initial,0.024514294171530202
0,43,0.04533699999999996,XGboost,spambase,GCP+Initial,0.024514294171530202
0,44,0.020154000000000002,XGboost,spambase,GCP+Initial,0.024514294171530202
0,45,0.015875999999999998,XGboost,spambase,GCP+Initial,0.024514294171530202
0,46,0.015680000000000027,XGboost,spambase,GCP+Initial,0.024514294171530202
0,47,0.014078000000000037,XGboost,spambase,GCP+Initial,0.024514294171530202
0,48,0.013620999999999994,XGboost,spambase,GCP+Initial,0.024514294171530202
0,49,0.016607000000000042,XGboost,spambase,GCP+Initial,0.024514294171530202
0,50,0.017928999999999973,XGboost,spambase,GCP+Initial,0.024514294171530202
0,51,0.015666999999999986,XGboost,spambase,GCP+Initial,0.024514294171530202
0,52,0.014266,XGboost,spambase,GCP+Initial,0.024514294171530202
0,53,0.014572999999999947,XGboost,spambase,GCP+Initial,0.024514294171530202
0,54,0.01192099999999996,XGboost,spambase,GCP+Initial,0.023830285963431577
0,55,0.060218,XGboost,spambase,GCP+Initial,0.023830285963431577
0,56,0.014538999999999969,XGboost,spambase,GCP+Initial,0.023830285963431577
