seed,iteration,value,blackbox,task,optimizer,dtm
0,0,1.0074057579040527,NAS,naval,GCP+Initial,0.001083065795777364
0,1,1.0098026990890503,NAS,naval,GCP+Initial,0.001083065795777364
0,2,1.0082708597183228,NAS,naval,GCP+Initial,0.001083065795777364
0,3,1.0242446660995483,NAS,naval,GCP+Initial,0.001083065795777364
0,4,2.0727224349975586,NAS,naval,GCP+Initial,0.001083065795777364
0,5,1.788261651992798,NAS,naval,GCP+Initial,0.001083065795777364
0,6,1.008188247680664,NAS,naval,GCP+Initial,0.001083065795777364
0,7,1.0079820156097412,NAS,naval,GCP+Initial,0.001083065795777364
0,8,1.5411928892135618,NAS,naval,GCP+Initial,0.001083065795777364
0,9,1.165446400642395,NAS,naval,GCP+Initial,0.001083065795777364
0,10,1.0079141855239868,NAS,naval,GCP+Initial,0.001083065795777364
0,11,1.2873750925064087,NAS,naval,GCP+Initial,0.001083065795777364
0,12,1.008122801780701,NAS,naval,GCP+Initial,0.001083065795777364
0,13,1.008271098136902,NAS,naval,GCP+Initial,0.001083065795777364
0,14,1.0082731246948242,NAS,naval,GCP+Initial,0.001083065795777364
0,15,1.1452628374099731,NAS,naval,GCP+Initial,0.001083065795777364
0,16,1.0082834959030151,NAS,naval,GCP+Initial,0.001083065795777364
0,17,1.2354742288589478,NAS,naval,GCP+Initial,0.001083065795777364
0,18,2.029614210128784,NAS,naval,GCP+Initial,0.001083065795777364
0,19,1.2180534601211548,NAS,naval,GCP+Initial,0.001083065795777364
0,20,1.4984358549118042,NAS,naval,GCP+Initial,0.001083065795777364
0,21,1.0079889297485352,NAS,naval,GCP+Initial,0.001083065795777364
0,22,1.0082718133926392,NAS,naval,GCP+Initial,0.001083065795777364
0,23,1.431806206703186,NAS,naval,GCP+Initial,0.001083065795777364
0,24,1.11774480342865,NAS,naval,GCP+Initial,0.001083065795777364
0,25,1.398460030555725,NAS,naval,GCP+Initial,0.001083065795777364
0,26,1.0071742534637451,NAS,naval,GCP+Initial,0.0010828168965809788
0,27,1.0664341449737549,NAS,naval,GCP+Initial,0.0010828168965809788
0,28,1.2393536567687988,NAS,naval,GCP+Initial,0.0010828168965809788
0,29,1.0062100887298584,NAS,naval,GCP+Initial,0.001081780286539597
0,30,1.0070292949676514,NAS,naval,GCP+Initial,0.001081780286539597
0,31,1.008256912231445,NAS,naval,GCP+Initial,0.001081780286539597
0,32,1.0086745023727417,NAS,naval,GCP+Initial,0.001081780286539597
0,33,1.0057185888290403,NAS,naval,GCP+Initial,0.0010812518563713702
0,34,1.008271098136902,NAS,naval,GCP+Initial,0.0010812518563713702
